transaction_id,timestamp,amount,merchant_category,card_present,hour_of_day,day_of_week,country_mismatch,previous_fraud_flag,is_fraud
TXN0003672,2024-09-26 11:43:54,10.21,restaurant,1,11,3,0,0,0
TXN0003673,2024-09-26 13:21:13,71.6,healthcare,0,13,3,0,0,0
TXN0003674,2024-09-26 13:46:20,273.58,travel,0,13,3,0,0,0
TXN0003675,2024-09-26 13:57:51,5.29,restaurant,1,13,3,1,0,0
TXN0003676,2024-09-26 17:29:59,57.78,restaurant,1,17,3,0,0,0
TXN0003677,2024-09-26 18:00:58,63.23,retail,0,18,3,0,0,0
TXN0003678,2024-09-26 19:30:12,62.37,grocery,0,19,3,0,0,0
TXN0003679,2024-09-26 19:49:56,237.79,retail,1,19,3,0,0,0
TXN0003680,2024-09-26 21:25:10,381.16,online,1,21,3,0,0,0
TXN0003681,2024-09-27 00:23:07,25.02,travel,1,0,4,0,0,0
TXN0003682,2024-09-27 00:45:16,74.28,grocery,1,0,4,0,0,0
TXN0003683,2024-09-27 01:12:59,36.64,online,1,1,4,0,0,0
TXN0003684,2024-09-27 01:15:51,15.51,online,1,1,4,0,0,0
TXN0003685,2024-09-27 05:49:25,45.83,restaurant,1,5,4,0,0,0
TXN0003686,2024-09-27 06:06:55,74.13,retail,1,6,4,0,0,0
TXN0003687,2024-09-27 11:41:07,42.96,retail,1,11,4,0,0,0
TXN0003688,2024-09-27 13:09:42,11.5,online,1,13,4,0,0,0
TXN0003689,2024-09-27 15:58:51,18.99,grocery,1,15,4,0,0,0
TXN0003690,2024-09-27 16:32:39,19.16,grocery,0,16,4,0,0,0
TXN0003691,2024-09-27 17:26:08,12.05,retail,1,17,4,0,0,0
TXN0003692,2024-09-27 22:42:18,48.24,grocery,1,22,4,0,0,0
TXN0003693,2024-09-28 01:59:12,54.69,restaurant,1,1,5,0,0,0
TXN0003694,2024-09-28 03:51:33,107.28,online,0,3,5,0,0,0
TXN0003695,2024-09-28 04:20:55,11.83,grocery,1,4,5,0,0,0
TXN0003696,2024-09-28 07:58:22,16.56,retail,1,7,5,1,0,0
TXN0003697,2024-09-28 08:42:33,213.89,healthcare,0,8,5,0,0,0
TXN0003698,2024-09-28 09:56:21,27.18,retail,0,9,5,0,0,0
TXN0003699,2024-09-28 10:31:31,34.33,retail,1,10,5,0,0,0
TXN0003700,2024-09-28 12:57:03,26.84,retail,1,12,5,0,0,0
TXN0003701,2024-09-28 13:23:37,128.98,grocery,0,13,5,1,0,0
TXN0003702,2024-09-28 20:06:59,135.12,grocery,0,20,5,0,0,0
TXN0003703,2024-09-28 20:11:35,125.95,travel,0,20,5,0,0,0
TXN0003704,2024-09-28 22:07:32,34.19,restaurant,0,22,5,0,0,0
TXN0003705,2024-09-28 23:50:52,11.62,restaurant,0,23,5,0,0,0
TXN0003706,2024-09-28 23:59:08,333.7,grocery,0,23,5,0,0,0
TXN0003707,2024-09-29 02:49:26,92.53,online,1,2,6,0,0,0
TXN0003708,2024-09-29 05:40:19,19.14,grocery,0,5,6,0,0,0
TXN0003709,2024-09-29 06:13:30,182.83,online,0,6,6,0,0,0
TXN0003710,2024-09-29 07:05:06,17.41,restaurant,1,7,6,0,0,0
TXN0003711,2024-09-29 07:33:19,179.98,retail,1,7,6,0,0,0
TXN0003712,2024-09-29 08:51:06,195.18,grocery,1,8,6,1,0,0
TXN0003713,2024-09-29 10:29:18,10.96,grocery,0,10,6,0,1,0
TXN0003714,2024-09-29 13:09:49,66.56,retail,0,13,6,0,0,0
TXN0003715,2024-09-29 13:16:18,84.66,travel,1,13,6,0,0,0
TXN0003716,2024-09-29 13:22:37,763.48,grocery,1,13,6,0,0,1
TXN0003717,2024-09-29 13:26:15,13.59,retail,1,13,6,0,0,0
TXN0003718,2024-09-29 13:52:37,184.76,retail,1,13,6,0,0,0
TXN0003719,2024-09-29 16:22:49,33.81,grocery,1,16,6,0,0,0
TXN0003720,2024-09-29 16:23:02,7.47,retail,1,16,6,0,0,0
TXN0003721,2024-09-29 16:41:28,28.67,grocery,1,16,6,0,0,0
TXN0003722,2024-09-29 18:05:00,33.21,retail,1,18,6,0,0,0
TXN0003723,2024-09-29 21:04:21,9.29,grocery,1,21,6,0,1,0
TXN0003724,2024-09-30 00:23:36,48.16,retail,1,0,0,0,0,0
TXN0003725,2024-09-30 01:06:05,104.52,restaurant,0,1,0,1,0,0
TXN0003726,2024-09-30 04:59:12,44.07,retail,0,4,0,1,0,0
TXN0003727,2024-09-30 05:48:22,17.28,retail,0,5,0,0,0,0
TXN0003728,2024-09-30 07:40:12,27.71,entertainment,1,7,0,0,0,0
TXN0003729,2024-09-30 07:43:05,32.94,retail,1,7,0,0,0,0
TXN0003730,2024-09-30 09:13:46,42.98,online,0,9,0,0,0,0
TXN0003731,2024-09-30 10:45:56,125.44,grocery,1,10,0,0,0,0
TXN0003732,2024-09-30 12:19:51,45.89,restaurant,1,12,0,0,0,0
TXN0003733,2024-09-30 12:57:17,6.15,grocery,1,12,0,0,0,0
TXN0003734,2024-09-30 14:39:32,16.86,restaurant,0,14,0,0,0,0
TXN0003735,2024-09-30 15:25:20,40.42,travel,1,15,0,0,0,0
TXN0003736,2024-09-30 17:51:20,127.61,online,1,17,0,0,0,0
TXN0003737,2024-09-30 20:19:48,157.18,retail,1,20,0,0,0,0
TXN0003738,2024-09-30 21:38:36,278.56,travel,1,21,0,0,0,0
TXN0003739,2024-09-30 22:43:28,38.73,grocery,1,22,0,0,0,0
TXN0003740,2024-10-01 00:59:55,82.76,grocery,0,0,1,1,0,0
TXN0003741,2024-10-01 01:20:45,5.78,online,0,1,1,0,0,0
TXN0003742,2024-10-01 02:23:14,55.47,grocery,1,2,1,0,0,0
TXN0003743,2024-10-01 03:57:20,9.11,grocery,1,3,1,0,0,0
TXN0003744,2024-10-01 04:54:59,30.72,fuel,1,4,1,0,0,0
TXN0003745,2024-10-01 05:11:44,1256.15,fuel,1,5,1,0,0,0
TXN0003746,2024-10-01 05:14:36,47.67,retail,0,5,1,0,0,0
TXN0003747,2024-10-01 07:03:34,11.74,restaurant,0,7,1,0,0,1
TXN0003748,2024-10-01 07:18:40,54.02,online,1,7,1,0,0,0
TXN0003749,2024-10-01 08:34:03,17.81,grocery,0,8,1,0,0,0
TXN0003750,2024-10-01 09:35:56,10.46,restaurant,1,9,1,0,0,0
TXN0003751,2024-10-01 11:11:42,413.13,restaurant,1,11,1,0,0,0
TXN0003752,2024-10-01 11:11:48,119.13,fuel,0,11,1,0,0,0
TXN0003753,2024-10-01 14:24:04,50.13,fuel,1,14,1,0,0,0
TXN0003754,2024-10-01 17:20:49,20.69,travel,1,17,1,0,0,0
TXN0003755,2024-10-01 20:55:18,22.81,grocery,0,20,1,0,0,0
TXN0003756,2024-10-01 20:57:28,210.81,retail,1,20,1,0,0,0
TXN0003757,2024-10-01 21:39:11,47.84,grocery,1,21,1,0,0,0
TXN0003758,2024-10-01 23:22:36,0.82,entertainment,1,23,1,0,0,0
TXN0003759,2024-10-02 00:41:59,604.94,grocery,1,0,2,0,0,0
TXN0003760,2024-10-02 03:01:52,41.25,grocery,1,3,2,0,0,0
TXN0003761,2024-10-02 04:40:37,50.0,travel,1,4,2,0,0,0
TXN0003762,2024-10-02 07:25:06,122.0,retail,1,7,2,1,0,0
TXN0003763,2024-10-02 09:16:16,57.89,online,1,9,2,0,0,0
TXN0003764,2024-10-02 10:02:08,81.15,grocery,1,10,2,0,0,0
TXN0003765,2024-10-02 10:03:38,19.92,online,0,10,2,0,0,0
TXN0003766,2024-10-02 10:16:10,7.57,grocery,1,10,2,0,0,0
TXN0003767,2024-10-02 15:56:19,46.35,grocery,1,15,2,0,0,0
TXN0003768,2024-10-02 16:41:32,184.55,retail,0,16,2,0,0,0
TXN0003769,2024-10-02 18:31:35,15.22,grocery,1,18,2,1,0,0
TXN0003770,2024-10-02 23:13:10,13.82,retail,1,23,2,0,0,0
TXN0003771,2024-10-02 23:22:33,143.34,grocery,1,23,2,0,0,0
TXN0003772,2024-10-02 23:37:05,19.13,grocery,1,23,2,0,1,0
TXN0003773,2024-10-03 02:57:11,20.23,online,0,2,3,0,0,0
TXN0003774,2024-10-03 02:58:00,21.16,grocery,1,2,3,0,0,0
TXN0003775,2024-10-03 03:10:19,30.63,travel,0,3,3,0,0,0
TXN0003776,2024-10-03 04:14:56,5.01,online,1,4,3,0,0,0
TXN0003777,2024-10-03 06:06:37,17.34,grocery,1,6,3,0,0,0
TXN0003778,2024-10-03 07:04:50,43.66,online,1,7,3,0,0,0
TXN0003779,2024-10-03 10:22:51,43.29,restaurant,1,10,3,0,0,0
TXN0003780,2024-10-03 11:35:38,132.9,restaurant,1,11,3,0,1,0
TXN0003781,2024-10-03 15:17:39,301.05,grocery,0,15,3,0,0,0
TXN0003782,2024-10-03 16:50:54,203.36,online,1,16,3,0,0,0
TXN0003783,2024-10-03 17:35:53,99.24,retail,0,17,3,0,0,0
TXN0003784,2024-10-03 19:46:43,27.7,retail,0,19,3,0,0,0
TXN0003785,2024-10-03 20:37:51,15.68,fuel,1,20,3,0,0,0
TXN0003786,2024-10-04 03:49:40,33.83,restaurant,0,3,4,0,0,0
TXN0003787,2024-10-04 04:50:31,66.87,entertainment,1,4,4,0,0,0
TXN0003788,2024-10-04 06:28:23,88.79,online,1,6,4,0,0,0
TXN0003789,2024-10-04 06:30:39,69.94,fuel,1,6,4,0,0,0
TXN0003790,2024-10-04 07:08:56,28.63,entertainment,1,7,4,0,0,0
TXN0003791,2024-10-04 07:14:46,85.13,healthcare,1,7,4,0,0,0
TXN0003792,2024-10-04 08:43:08,150.36,grocery,1,8,4,0,0,0
TXN0003793,2024-10-04 09:18:35,95.22,online,0,9,4,0,0,0
TXN0003794,2024-10-04 09:43:52,31.87,online,1,9,4,0,0,0
TXN0003795,2024-10-04 11:30:33,12.17,travel,0,11,4,0,0,0
TXN0003796,2024-10-04 13:17:38,11.83,restaurant,1,13,4,0,0,0
TXN0003797,2024-10-04 14:22:59,14.62,fuel,1,14,4,0,0,0
TXN0003798,2024-10-04 19:35:01,45.08,grocery,1,19,4,0,0,0
TXN0003799,2024-10-04 22:08:57,61.79,retail,1,22,4,0,0,0
TXN0003800,2024-10-05 01:10:11,6.07,retail,1,1,5,1,0,0
TXN0003801,2024-10-05 04:46:03,18.09,grocery,0,4,5,0,0,0
TXN0003802,2024-10-05 05:19:18,44.34,online,1,5,5,0,0,0
TXN0003803,2024-10-05 07:46:53,11.25,grocery,1,7,5,1,0,0
TXN0003804,2024-10-05 08:17:21,55.74,travel,0,8,5,0,0,0
TXN0003805,2024-10-05 09:10:42,22.9,online,0,9,5,0,0,0
TXN0003806,2024-10-05 11:01:49,13.9,restaurant,0,11,5,0,0,0
TXN0003807,2024-10-05 11:54:35,35.3,travel,1,11,5,0,0,0
TXN0003808,2024-10-05 12:02:37,53.02,grocery,0,12,5,0,0,0
TXN0003809,2024-10-05 12:02:56,11.96,online,1,12,5,0,0,1
TXN0003810,2024-10-05 12:40:01,24.75,fuel,0,12,5,0,0,0
TXN0003811,2024-10-05 12:49:50,58.04,grocery,1,12,5,0,0,0
TXN0003812,2024-10-05 13:14:31,13.27,travel,1,13,5,1,0,0
TXN0003813,2024-10-05 13:41:30,4.53,retail,0,13,5,1,0,0
TXN0003814,2024-10-05 15:57:37,5.24,retail,0,15,5,0,0,0
TXN0003815,2024-10-05 19:16:26,20.05,travel,1,19,5,0,0,0
TXN0003816,2024-10-05 19:58:08,6.81,retail,1,19,5,0,0,0
TXN0003817,2024-10-05 20:37:25,21.82,retail,0,20,5,0,0,0
TXN0003818,2024-10-05 21:18:22,244.19,grocery,1,21,5,0,0,0
TXN0003819,2024-10-05 22:28:57,6.33,restaurant,1,22,5,0,0,0
TXN0003820,2024-10-05 22:35:39,23.59,entertainment,1,22,5,0,0,0
TXN0003821,2024-10-05 22:39:00,427.85,grocery,1,22,5,1,0,0
TXN0003822,2024-10-05 23:38:46,54.04,retail,1,23,5,0,0,0
TXN0003823,2024-10-06 02:29:05,21.3,grocery,0,2,6,0,0,0
TXN0003824,2024-10-06 03:16:06,27.43,online,1,3,6,0,0,0
TXN0003825,2024-10-06 03:23:28,55.44,retail,0,3,6,0,0,1
TXN0003826,2024-10-06 03:40:44,253.39,restaurant,0,3,6,0,0,0
TXN0003827,2024-10-06 05:23:23,17.51,grocery,1,5,6,0,1,0
TXN0003828,2024-10-06 05:36:49,13.34,retail,0,5,6,0,0,0
TXN0003829,2024-10-06 06:41:21,6.33,fuel,1,6,6,0,0,0
TXN0003830,2024-10-06 08:12:50,37.48,retail,0,8,6,0,0,0
TXN0003831,2024-10-06 10:14:27,6.13,retail,1,10,6,0,0,0
TXN0003832,2024-10-06 12:14:32,18.98,online,1,12,6,0,0,0
TXN0003833,2024-10-06 13:13:02,11.13,restaurant,1,13,6,0,0,0
TXN0003834,2024-10-06 15:48:28,120.17,restaurant,0,15,6,0,0,0
TXN0003835,2024-10-06 16:38:37,17.99,restaurant,1,16,6,0,0,0
TXN0003836,2024-10-06 21:01:14,53.32,grocery,0,21,6,0,0,0
TXN0003837,2024-10-06 21:49:47,4.83,online,1,21,6,0,0,0
TXN0003838,2024-10-07 04:20:58,38.78,entertainment,1,4,0,0,0,0
TXN0003839,2024-10-07 04:25:11,7.82,entertainment,1,4,0,0,1,0
TXN0003840,2024-10-07 06:18:45,19.87,entertainment,1,6,0,0,0,0
TXN0003841,2024-10-07 07:00:16,470.33,retail,1,7,0,0,0,0
TXN0003842,2024-10-07 13:10:39,101.35,restaurant,1,13,0,0,0,0
TXN0003843,2024-10-07 13:21:07,28.39,travel,0,13,0,0,0,0
TXN0003844,2024-10-07 15:43:11,1538.76,fuel,0,15,0,0,0,0
TXN0003845,2024-10-07 17:16:35,11.04,online,1,17,0,0,0,0
TXN0003846,2024-10-07 18:33:54,134.06,retail,1,18,0,0,0,0
TXN0003847,2024-10-07 20:00:39,5.26,travel,1,20,0,1,0,0
TXN0003848,2024-10-07 22:17:48,24.71,online,0,22,0,0,0,0
TXN0003849,2024-10-08 01:59:40,6.57,fuel,0,1,1,0,0,0
TXN0003850,2024-10-08 02:50:15,45.09,online,0,2,1,1,0,0
TXN0003851,2024-10-08 02:53:30,35.42,retail,0,2,1,0,0,0
TXN0003852,2024-10-08 03:25:02,22.89,restaurant,1,3,1,0,0,0
TXN0003853,2024-10-08 03:44:31,122.79,retail,1,3,1,0,0,0
TXN0003854,2024-10-08 05:41:48,16.77,restaurant,0,5,1,0,0,0
TXN0003855,2024-10-08 05:58:33,49.02,fuel,1,5,1,0,0,0
TXN0003856,2024-10-08 06:27:13,88.65,retail,1,6,1,1,1,0
TXN0003857,2024-10-08 07:58:24,5.59,retail,1,7,1,0,0,0
TXN0003858,2024-10-08 08:50:57,13.49,restaurant,0,8,1,0,0,0
TXN0003859,2024-10-08 09:38:11,35.33,travel,0,9,1,0,0,0
TXN0003860,2024-10-08 14:47:56,70.54,retail,0,14,1,0,0,0
TXN0003861,2024-10-08 15:26:42,182.27,grocery,1,15,1,0,0,0
TXN0003862,2024-10-08 17:24:00,25.56,entertainment,1,17,1,0,0,0
TXN0003863,2024-10-08 17:29:54,22.65,restaurant,1,17,1,0,0,0
TXN0003864,2024-10-08 18:49:44,11.62,retail,0,18,1,0,1,1
TXN0003865,2024-10-08 19:38:19,49.2,grocery,1,19,1,0,0,0
TXN0003866,2024-10-08 19:40:10,23.18,retail,0,19,1,0,0,0
TXN0003867,2024-10-08 20:37:14,23.84,travel,1,20,1,0,0,0
TXN0003868,2024-10-08 21:48:43,29.59,entertainment,0,21,1,0,0,0
TXN0003869,2024-10-08 23:09:03,64.2,grocery,0,23,1,0,0,0
TXN0003870,2024-10-09 00:37:30,16.84,healthcare,1,0,2,0,0,0
TXN0003871,2024-10-09 02:55:53,13.11,travel,0,2,2,1,0,1
TXN0003872,2024-10-09 02:58:09,55.59,restaurant,1,2,2,0,0,0
TXN0003873,2024-10-09 08:13:17,0.88,grocery,0,8,2,0,0,0
TXN0003874,2024-10-09 09:47:35,16.05,restaurant,0,9,2,0,0,0
TXN0003875,2024-10-09 11:42:34,8.32,entertainment,1,11,2,0,0,0
TXN0003876,2024-10-09 11:51:17,140.32,restaurant,1,11,2,0,0,0
TXN0003877,2024-10-09 14:50:45,19.51,retail,0,14,2,0,0,0
TXN0003878,2024-10-09 15:03:20,16.9,travel,0,15,2,0,0,0
TXN0003879,2024-10-09 15:10:56,31.24,entertainment,1,15,2,0,0,0
TXN0003880,2024-10-09 15:53:40,16.21,travel,0,15,2,0,0,0
TXN0003881,2024-10-09 17:42:18,20.43,online,1,17,2,0,0,0
TXN0003882,2024-10-09 20:11:35,37.21,grocery,1,20,2,1,0,0
TXN0003883,2024-10-09 23:31:05,19.96,entertainment,1,23,2,0,0,0
TXN0003884,2024-10-10 02:22:08,19.79,restaurant,1,2,3,0,0,0
TXN0003885,2024-10-10 03:55:47,9.85,grocery,1,3,3,1,0,1
TXN0003886,2024-10-10 09:23:47,8.29,healthcare,0,9,3,0,0,0
TXN0003887,2024-10-10 11:26:25,35.61,grocery,1,11,3,0,1,0
TXN0003888,2024-10-10 12:29:13,47.84,grocery,1,12,3,0,0,0
TXN0003889,2024-10-10 17:31:32,5.97,retail,0,17,3,0,0,0
TXN0003890,2024-10-10 17:39:44,82.43,restaurant,0,17,3,0,1,0
TXN0003891,2024-10-10 18:03:58,82.84,grocery,0,18,3,0,0,0
TXN0003892,2024-10-10 19:03:00,106.66,retail,1,19,3,0,0,0
TXN0003893,2024-10-10 20:37:19,47.46,online,0,20,3,0,0,0
TXN0003894,2024-10-10 23:10:50,71.13,online,1,23,3,0,0,0
TXN0003895,2024-10-10 23:35:07,455.79,grocery,1,23,3,0,0,0
TXN0003896,2024-10-11 00:36:23,23.06,retail,0,0,4,0,0,0
TXN0003897,2024-10-11 00:42:54,9.44,online,1,0,4,0,0,0
TXN0003898,2024-10-11 02:38:21,5.25,grocery,0,2,4,0,0,0
TXN0003899,2024-10-11 05:12:47,272.27,grocery,1,5,4,0,0,0
TXN0003900,2024-10-11 05:51:28,276.59,grocery,1,5,4,0,0,0
TXN0003901,2024-10-11 08:00:29,10.92,retail,1,8,4,0,0,0
TXN0003902,2024-10-11 10:24:16,13.84,grocery,1,10,4,0,0,0
TXN0003903,2024-10-11 12:13:23,22.45,online,1,12,4,1,0,0
TXN0003904,2024-10-11 12:50:06,143.9,fuel,1,12,4,0,0,0
TXN0003905,2024-10-11 13:23:19,7.07,grocery,1,13,4,0,0,0
TXN0003906,2024-10-11 15:39:35,3.13,travel,0,15,4,0,0,0
TXN0003907,2024-10-11 16:24:59,446.31,grocery,1,16,4,0,0,0
TXN0003908,2024-10-11 19:26:27,48.18,grocery,1,19,4,0,0,0
TXN0003909,2024-10-11 19:59:29,57.13,online,1,19,4,0,0,0
TXN0003910,2024-10-11 21:09:14,25.89,retail,1,21,4,0,0,0
TXN0003911,2024-10-11 21:53:26,57.91,fuel,1,21,4,0,1,0
TXN0003912,2024-10-11 23:11:10,5.38,retail,0,23,4,0,0,0
TXN0003913,2024-10-12 00:08:38,12.07,grocery,0,0,5,0,0,0
TXN0003914,2024-10-12 04:08:08,37.57,retail,1,4,5,1,0,0
TXN0003915,2024-10-12 05:13:02,2.17,grocery,0,5,5,0,0,0
TXN0003916,2024-10-12 06:31:51,23.03,entertainment,1,6,5,1,0,0
TXN0003917,2024-10-12 08:11:30,21.39,travel,1,8,5,0,0,0
TXN0003918,2024-10-12 09:39:06,23.03,restaurant,1,9,5,0,0,0
TXN0003919,2024-10-12 10:21:55,17.09,retail,1,10,5,0,0,0
TXN0003920,2024-10-12 12:10:12,10.02,travel,1,12,5,0,0,0
TXN0003921,2024-10-12 15:47:13,3.72,online,1,15,5,0,0,0
TXN0003922,2024-10-12 16:45:38,39.4,grocery,1,16,5,0,0,0
TXN0003923,2024-10-12 17:04:37,23.1,grocery,1,17,5,1,0,0
TXN0003924,2024-10-12 17:30:29,6.36,grocery,1,17,5,0,0,0
TXN0003925,2024-10-12 18:15:00,35.7,restaurant,0,18,5,0,0,0
TXN0003926,2024-10-12 18:43:50,23.24,retail,0,18,5,0,0,0
TXN0003927,2024-10-13 02:17:57,19.04,grocery,1,2,6,0,0,0
TXN0003928,2024-10-13 02:56:53,2.49,restaurant,1,2,6,0,0,0
TXN0003929,2024-10-13 04:32:56,75.14,retail,1,4,6,0,0,0
TXN0003930,2024-10-13 05:02:51,7.54,grocery,0,5,6,0,0,0
TXN0003931,2024-10-13 10:09:53,35.73,fuel,1,10,6,0,0,0
TXN0003932,2024-10-13 10:31:40,12.55,retail,1,10,6,0,0,0
TXN0003933,2024-10-13 15:16:21,20.77,restaurant,0,15,6,0,0,0
TXN0003934,2024-10-13 17:41:03,131.99,retail,1,17,6,0,0,0
TXN0003935,2024-10-13 20:58:24,62.67,restaurant,1,20,6,0,0,0
TXN0003936,2024-10-13 21:55:23,128.52,online,0,21,6,0,0,0
TXN0003937,2024-10-14 01:56:26,49.23,retail,0,1,0,0,0,0
TXN0003938,2024-10-14 02:47:10,53.27,retail,1,2,0,0,0,0
TXN0003939,2024-10-14 03:03:05,3.91,fuel,1,3,0,1,0,0
TXN0003940,2024-10-14 05:07:31,22.62,online,1,5,0,0,0,0
TXN0003941,2024-10-14 05:10:06,25.28,online,1,5,0,0,0,0
TXN0003942,2024-10-14 05:27:27,143.8,grocery,1,5,0,0,0,0
TXN0003943,2024-10-14 09:54:22,18.04,grocery,1,9,0,0,0,0
TXN0003944,2024-10-14 10:11:00,45.51,travel,1,10,0,0,0,0
TXN0003945,2024-10-14 10:59:12,43.42,retail,0,10,0,1,0,0
TXN0003946,2024-10-14 11:11:39,132.85,travel,0,11,0,0,0,0
TXN0003947,2024-10-14 11:17:13,28.21,online,0,11,0,0,0,0
TXN0003948,2024-10-14 11:41:10,89.42,restaurant,1,11,0,0,0,0
TXN0003949,2024-10-14 13:03:55,4.28,restaurant,1,13,0,0,0,0
TXN0003950,2024-10-14 21:25:03,4.77,retail,1,21,0,0,0,0
TXN0003951,2024-10-14 23:41:50,2.14,restaurant,1,23,0,0,0,0
TXN0003952,2024-10-15 02:39:14,85.05,travel,1,2,1,0,0,0
TXN0003953,2024-10-15 09:45:38,74.32,online,0,9,1,0,1,0
TXN0003954,2024-10-15 10:31:48,97.14,retail,1,10,1,0,0,0
TXN0003955,2024-10-15 12:50:45,14.69,online,1,12,1,0,0,0
TXN0003956,2024-10-15 14:51:52,16.84,retail,1,14,1,0,0,0
TXN0003957,2024-10-15 19:34:26,28.64,online,0,19,1,0,0,0
TXN0003958,2024-10-15 21:06:54,187.25,grocery,0,21,1,0,0,1
TXN0003959,2024-10-16 00:49:28,252.8,online,1,0,2,0,0,0
TXN0003960,2024-10-16 01:41:45,85.85,online,1,1,2,0,1,0
TXN0003961,2024-10-16 04:17:33,49.27,restaurant,0,4,2,0,0,0
TXN0003962,2024-10-16 07:37:29,164.43,retail,1,7,2,0,0,0
TXN0003963,2024-10-16 08:30:25,24.36,online,1,8,2,0,0,0
TXN0003964,2024-10-16 09:16:10,20.72,grocery,0,9,2,0,0,0
TXN0003965,2024-10-16 10:43:25,28.37,online,0,10,2,0,0,0
TXN0003966,2024-10-16 14:54:47,10.23,fuel,1,14,2,0,0,0
TXN0003967,2024-10-16 16:14:45,26.84,entertainment,0,16,2,0,0,0
TXN0003968,2024-10-16 16:34:19,8.66,restaurant,1,16,2,0,0,0
TXN0003969,2024-10-16 16:39:20,113.3,retail,1,16,2,0,0,0
TXN0003970,2024-10-16 16:59:28,63.59,healthcare,1,16,2,0,0,0
TXN0003971,2024-10-16 22:37:27,184.1,retail,1,22,2,0,0,0
TXN0003972,2024-10-16 23:19:06,4.69,grocery,1,23,2,0,0,0
TXN0003973,2024-10-16 23:26:36,324.42,grocery,0,23,2,0,0,0
TXN0003974,2024-10-17 02:00:53,5.02,online,0,2,3,0,0,0
TXN0003975,2024-10-17 02:32:27,7.86,restaurant,1,2,3,1,0,0
TXN0003976,2024-10-17 03:26:04,15.72,grocery,0,3,3,0,0,0
TXN0003977,2024-10-17 05:12:21,159.06,restaurant,0,5,3,0,0,0
TXN0003978,2024-10-17 06:09:10,43.41,online,1,6,3,0,0,0
TXN0003979,2024-10-17 06:14:04,24.71,retail,0,6,3,0,0,1
TXN0003980,2024-10-17 08:48:12,12.79,entertainment,0,8,3,0,0,0
TXN0003981,2024-10-17 08:50:21,6.35,online,0,8,3,0,0,0
TXN0003982,2024-10-17 10:09:23,128.91,healthcare,1,10,3,0,0,0
TXN0003983,2024-10-17 11:06:28,86.35,entertainment,0,11,3,0,0,0
TXN0003984,2024-10-17 13:12:36,167.83,restaurant,0,13,3,0,0,0
TXN0003985,2024-10-17 13:29:22,53.31,travel,1,13,3,0,0,0
TXN0003986,2024-10-17 16:18:47,1.39,grocery,1,16,3,0,0,0
TXN0003987,2024-10-17 17:06:47,7.44,healthcare,1,17,3,0,0,0
TXN0003988,2024-10-17 17:58:06,57.85,restaurant,1,17,3,0,0,0
TXN0003989,2024-10-17 19:31:38,21.25,travel,1,19,3,0,0,0
TXN0003990,2024-10-17 20:07:03,16.94,online,1,20,3,0,0,0
TXN0003991,2024-10-17 20:20:27,8.81,grocery,0,20,3,0,1,0
TXN0003992,2024-10-18 02:11:41,103.25,online,0,2,4,0,0,1
TXN0003993,2024-10-18 05:25:23,57.25,grocery,1,5,4,0,0,0
TXN0003994,2024-10-18 07:20:00,60.43,retail,1,7,4,0,0,0
TXN0003995,2024-10-18 08:03:28,15.48,retail,1,8,4,0,1,0
TXN0003996,2024-10-18 10:24:26,40.92,restaurant,1,10,4,0,0,0
TXN0003997,2024-10-18 11:04:38,6.65,retail,1,11,4,0,0,0
TXN0003998,2024-10-18 11:05:10,28.34,fuel,1,11,4,0,0,0
TXN0003999,2024-10-18 13:54:45,1.59,restaurant,0,13,4,0,0,0
TXN0004000,2024-10-18 15:39:56,5.04,retail,1,15,4,1,0,0
TXN0004001,2024-10-18 16:09:20,22.49,entertainment,1,16,4,0,0,0
TXN0004002,2024-10-18 17:06:37,572.57,online,0,17,4,0,0,0
TXN0004003,2024-10-18 17:11:34,3.82,grocery,1,17,4,0,0,0
TXN0004004,2024-10-18 17:23:01,7.45,fuel,1,17,4,0,0,0
TXN0004005,2024-10-18 19:51:02,42.95,grocery,1,19,4,0,0,0
TXN0004006,2024-10-18 22:51:53,276.8,retail,0,22,4,0,0,0
TXN0004007,2024-10-19 04:07:14,42.21,retail,1,4,5,0,0,0
TXN0004008,2024-10-19 05:06:45,76.9,online,0,5,5,0,0,0
TXN0004009,2024-10-19 05:54:25,22.08,grocery,1,5,5,0,0,0
TXN0004010,2024-10-19 06:06:06,17.94,grocery,0,6,5,0,1,0
TXN0004011,2024-10-19 07:38:06,36.55,online,1,7,5,0,0,0
TXN0004012,2024-10-19 07:44:43,15.03,grocery,0,7,5,0,0,0
TXN0004013,2024-10-19 08:24:58,78.97,retail,0,8,5,0,0,0
TXN0004014,2024-10-19 08:26:36,4.82,online,1,8,5,0,1,0
TXN0004015,2024-10-19 09:32:32,96.35,travel,0,9,5,0,0,0
TXN0004016,2024-10-19 09:50:33,34.72,grocery,0,9,5,1,0,0
TXN0004017,2024-10-19 11:45:58,25.59,restaurant,1,11,5,1,0,0
TXN0004018,2024-10-19 12:10:17,4.61,fuel,0,12,5,0,0,0
TXN0004019,2024-10-19 12:18:45,10.22,retail,1,12,5,0,0,0
TXN0004020,2024-10-19 12:58:50,139.54,grocery,1,12,5,0,0,0
TXN0004021,2024-10-19 14:17:00,25.78,grocery,1,14,5,0,0,0
TXN0004022,2024-10-19 17:44:48,46.25,restaurant,1,17,5,0,0,0
